file,display_name,corpus,operation_name,error,timestamp
/app/archive/역사기록/2010/20120808_2012 대학생 통일봉사단 제1회 한반도 평화 발걸음/metadata_20120808_2012 대학생 통일봉사단 제1회 한반도 평화 발걸음.json,metadata_20120808_2012 대학생 통일봉사단 제1회 한반도 평화 발걸음.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.095500
/app/archive/역사기록/2010/20120928_유성 김준곤 목사 3주기 추모예배/metadata_20120928_유성 김준곤 목사 3주기 추모예배.json,metadata_20120928_유성 김준곤 목사 3주기 추모예배.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.100910
/app/archive/역사기록/2010/20120909_2012 춘천 성시화운동 40주년 기념대회/metadata_20120909_2012 춘천 성시화운동 40주년 기념대회.json,metadata_20120909_2012 춘천 성시화운동 40주년 기념대회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.104834
/app/archive/역사기록/2010/20121022_2012 간사 교육수련회(SALT)/metadata_20121022_2012 간사 교육수련회(SALT).json,metadata_20121022_2012 간사 교육수련회(SALT).json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.122305
/app/archive/역사기록/2010/20121220_2012 대학생 통일봉사단 사랑의 연탄 나누기/metadata_20121220_2012 대학생 통일봉사단 사랑의 연탄 나누기.json,metadata_20121220_2012 대학생 통일봉사단 사랑의 연탄 나누기.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.137440
/app/archive/역사기록/2010/20121226_2013 대학생 원단금식수련회/metadata_20121226_2013 대학생 원단금식수련회.json,metadata_20121226_2013 대학생 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.149428
/app/archive/역사기록/2010/20120625_2012 전국 대학생 여름수련회/metadata_20120625_2012 전국 대학생 여름수련회.json,metadata_20120625_2012 전국 대학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.157757
/app/archive/역사기록/2010/20121230_2013 전국 나사렛 원단금식수련회/metadata_20121230_2013 전국 나사렛 원단금식수련회.json,metadata_20121230_2013 전국 나사렛 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.157864
/app/archive/역사기록/2010/20130107_2013 GAiN Korea 인도 아동 결연 현지 방문 및 장학증서 전달/metadata_20130107_2013 GAiN Korea 인도 아동 결연 현지 방문 및 장학증서 전달.json,metadata_20130107_2013 GAiN Korea 인도 아동 결연 현지 방문 및 장학증서 전달.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.180578
/app/archive/역사기록/2010/20130312_2013 A6 프로젝트 02기/metadata_20130312_2013 A6 프로젝트 02기.json,metadata_20130312_2013 A6 프로젝트 02기.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.186392
/app/archive/역사기록/2010/20130809_2013 대학생 통일봉사단 제2회 한반도 평화 발걸음/metadata_20130809_2013 대학생 통일봉사단 제2회 한반도 평화 발걸음.json,metadata_20130809_2013 대학생 통일봉사단 제2회 한반도 평화 발걸음.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.195549
/app/archive/역사기록/2010/20130624_2013 전국 대학생 여름수련회/metadata_20130624_2013 전국 대학생 여름수련회.json,metadata_20130624_2013 전국 대학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.202511
/app/archive/역사기록/2010/20130924_GCTC 33기 A6 프로젝트 사역/metadata_20130924_GCTC 33기 A6 프로젝트 사역.json,metadata_20130924_GCTC 33기 A6 프로젝트 사역.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.224591
/app/archive/역사기록/2010/20140426_2014 전국 대학생 여름수련회를 위한 여호수아 기도회/metadata_20140426_2014 전국 대학생 여름수련회를 위한 여호수아 기도회.json,metadata_20140426_2014 전국 대학생 여름수련회를 위한 여호수아 기도회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.249992
/app/archive/역사기록/2010/20140112_2014 GAiN Korea 필리핀 타클로반 태풍 피해 복구지원/metadata_20140112_2014 GAiN Korea 필리핀 타클로반 태풍 피해 복구지원.json,metadata_20140112_2014 GAiN Korea 필리핀 타클로반 태풍 피해 복구지원.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.250306
/app/archive/역사기록/2010/20131225_2014 대학생 원단금식수련회/metadata_20131225_2014 대학생 원단금식수련회.json,metadata_20131225_2014 대학생 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.257035
/app/archive/역사기록/2010/20140728_2014 전국 청소년 여름수련회/metadata_20140728_2014 전국 청소년 여름수련회.json,metadata_20140728_2014 전국 청소년 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.286926
/app/archive/역사기록/2010/20141019_2014 동아시아CCC 간사 수련회/metadata_20141019_2014 동아시아CCC 간사 수련회.json,metadata_20141019_2014 동아시아CCC 간사 수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.306661
/app/archive/역사기록/2010/20141229_2015 대학생 원단금식수련회/metadata_20141229_2015 대학생 원단금식수련회.json,metadata_20141229_2015 대학생 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.328476
/app/archive/역사기록/2010/20150209_2015 성남지구 순장수련회/metadata_20150209_2015 성남지구 순장수련회.json,metadata_20150209_2015 성남지구 순장수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.338803
/app/archive/역사기록/2010/20150114_2015 GAiN Korea 인도 아동 결연 현지 방문 및 장학증서 전달/metadata_20150114_2015 GAiN Korea 인도 아동 결연 현지 방문 및 장학증서 전달.json,metadata_20150114_2015 GAiN Korea 인도 아동 결연 현지 방문 및 장학증서 전달.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.339316
/app/archive/역사기록/2010/20150321_2015 가정선교원 봄학기 결혼예비학교/metadata_20150321_2015 가정선교원 봄학기 결혼예비학교.json,metadata_20150321_2015 가정선교원 봄학기 결혼예비학교.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.355071
/app/archive/역사기록/2010/20150419_2015 MOVE 간사 수련회/metadata_20150419_2015 MOVE 간사 수련회.json,metadata_20150419_2015 MOVE 간사 수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.359962
/app/archive/역사기록/2010/20140623_2014 전국 대학생 여름수련회/metadata_20140623_2014 전국 대학생 여름수련회.json,metadata_20140623_2014 전국 대학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.365233
/app/archive/역사기록/2010/20150421_2015 상반기 시그니피컨트 우먼 세미나/metadata_20150421_2015 상반기 시그니피컨트 우먼 세미나.json,metadata_20150421_2015 상반기 시그니피컨트 우먼 세미나.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.372417
/app/archive/역사기록/2010/20150703_2015 광주 유니버시아드대회 자원봉사/metadata_20150703_2015 광주 유니버시아드대회 자원봉사.json,metadata_20150703_2015 광주 유니버시아드대회 자원봉사.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.377452
/app/archive/역사기록/2010/20150529_2015 신입간사를 위한 모집 세미나(LOIS)/metadata_20150529_2015 신입간사를 위한 모집 세미나(LOIS).json,metadata_20150529_2015 신입간사를 위한 모집 세미나(LOIS).json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.379480
/app/archive/역사기록/2010/20100628_2010 전국 대학생 여름수련회/metadata_20100628_2010 전국 대학생 여름수련회.json,metadata_20100628_2010 전국 대학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.392409
"/app/archive/역사기록/2010/20150901_2015 A6 프로젝트 - 러시아, 멕시코, 잠비아/metadata_20150901_2015 A6 프로젝트 - 러시아, 멕시코, 잠비아.json","metadata_20150901_2015 A6 프로젝트 - 러시아, 멕시코, 잠비아.json",fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.399800
/app/archive/역사기록/2010/20150912_2015 전국 총순장단 대표단 리트릿 및 이취임식/metadata_20150912_2015 전국 총순장단 대표단 리트릿 및 이취임식.json,metadata_20150912_2015 전국 총순장단 대표단 리트릿 및 이취임식.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.409690
/app/archive/역사기록/2010/20151002_유성 김준곤 목사 6주기 추모예배 및 민족복음화의 꿈 기념비 제막식/metadata_20151002_유성 김준곤 목사 6주기 추모예배 및 민족복음화의 꿈 기념비 제막식.json,metadata_20151002_유성 김준곤 목사 6주기 추모예배 및 민족복음화의 꿈 기념비 제막식.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.412779
/app/archive/역사기록/2010/20151018_2015 간사 교육수련회(SALT)/metadata_20151018_2015 간사 교육수련회(SALT).json,metadata_20151018_2015 간사 교육수련회(SALT).json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.422413
/app/archive/역사기록/2010/20160107_2016 제주지구 청소년 드림캠프/metadata_20160107_2016 제주지구 청소년 드림캠프.json,metadata_20160107_2016 제주지구 청소년 드림캠프.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.440659
/app/archive/역사기록/2010/20160110_2016 선교 자비량 상반기 합숙훈련/metadata_20160110_2016 선교 자비량 상반기 합숙훈련.json,metadata_20160110_2016 선교 자비량 상반기 합숙훈련.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.445713
/app/archive/역사기록/2010/20160307_2016 동아시아 오리엔트CCC 미션 리더 훈련/metadata_20160307_2016 동아시아 오리엔트CCC 미션 리더 훈련.json,metadata_20160307_2016 동아시아 오리엔트CCC 미션 리더 훈련.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.454993
/app/archive/역사기록/2010/20151228_2016 대학생 원단금식수련회/metadata_20151228_2016 대학생 원단금식수련회.json,metadata_20151228_2016 대학생 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.458227
/app/archive/역사기록/2010/20150824_2015 전국 대학생 여름수련회/metadata_20150824_2015 전국 대학생 여름수련회.json,metadata_20150824_2015 전국 대학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.466484
/app/archive/역사기록/2010/20170623_2017 한국CCC 선교사대회/metadata_20170623_2017 한국CCC 선교사대회.json,metadata_20170623_2017 한국CCC 선교사대회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.496505
/app/archive/역사기록/2010/20170709_2017 대학생 통일봉사단 여름 북방선교 비전트립/metadata_20170709_2017 대학생 통일봉사단 여름 북방선교 비전트립.json,metadata_20170709_2017 대학생 통일봉사단 여름 북방선교 비전트립.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.510879
/app/archive/역사기록/2010/20170626_2017 전국 대학생 여름수련회/metadata_20170626_2017 전국 대학생 여름수련회.json,metadata_20170626_2017 전국 대학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.519857
/app/archive/역사기록/2010/20161226_2017 대학생 원단금식수련회/metadata_20161226_2017 대학생 원단금식수련회.json,metadata_20161226_2017 대학생 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.522451
/app/archive/역사기록/2010/20170922_2017 전국 사모간사 수련회/metadata_20170922_2017 전국 사모간사 수련회.json,metadata_20170922_2017 전국 사모간사 수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.531184
/app/archive/역사기록/2010/20171229_2018 전국 나사렛 원단금식수련회/metadata_20171229_2018 전국 나사렛 원단금식수련회.json,metadata_20171229_2018 전국 나사렛 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.536172
/app/archive/역사기록/2010/20180111_2018 간사자녀캠프/metadata_20180111_2018 간사자녀캠프.json,metadata_20180111_2018 간사자녀캠프.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.571266
/app/archive/역사기록/2010/20180901_2018 전국 총순장단 대표단 리트릿 및 이취임식/metadata_20180901_2018 전국 총순장단 대표단 리트릿 및 이취임식.json,metadata_20180901_2018 전국 총순장단 대표단 리트릿 및 이취임식.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.583294
/app/archive/역사기록/2010/20181005_2018 전국 사모간사 수련회/metadata_20181005_2018 전국 사모간사 수련회.json,metadata_20181005_2018 전국 사모간사 수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.590284
/app/archive/역사기록/2010/20181103_한국CCC 창립 60주년 및 나사렛형제들 50주년 감사예배/metadata_20181103_한국CCC 창립 60주년 및 나사렛형제들 50주년 감사예배.json,metadata_20181103_한국CCC 창립 60주년 및 나사렛형제들 50주년 감사예배.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.611306
/app/archive/역사기록/2010/20181231_2019 전국 나사렛 원단금식수련회/metadata_20181231_2019 전국 나사렛 원단금식수련회.json,metadata_20181231_2019 전국 나사렛 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.626797
/app/archive/역사기록/2010/20181226_2019 대학생 원단금식수련회/metadata_20181226_2019 대학생 원단금식수련회.json,metadata_20181226_2019 대학생 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.636543
/app/archive/역사기록/2010/20190117_2019 간사자녀캠프/metadata_20190117_2019 간사자녀캠프.json,metadata_20190117_2019 간사자녀캠프.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.651994
/app/archive/역사기록/2010/20190521_2019 사모간사회 흔들리며 피는 꽃/metadata_20190521_2019 사모간사회 흔들리며 피는 꽃.json,metadata_20190521_2019 사모간사회 흔들리며 피는 꽃.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.654309
/app/archive/역사기록/2010/20190709_2019 전국 사모간사 수련회/metadata_20190709_2019 전국 사모간사 수련회.json,metadata_20190709_2019 전국 사모간사 수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.679651
/app/archive/역사기록/2010/20191225_2020 대학생 원단금식수련회/metadata_20191225_2020 대학생 원단금식수련회.json,metadata_20191225_2020 대학생 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.680253
/app/archive/역사기록/2010/20160627_2016 전국 대학생 여름수련회/metadata_20160627_2016 전국 대학생 여름수련회.json,metadata_20160627_2016 전국 대학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.715958
/app/archive/역사기록/2010/20180626_엑스플로2018 제주선교대회/metadata_20180626_엑스플로2018 제주선교대회.json,metadata_20180626_엑스플로2018 제주선교대회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.733745
/app/archive/역사기록/2010/20191231_2020 전국 나사렛 원단금식수련회/metadata_20191231_2020 전국 나사렛 원단금식수련회.json,metadata_20191231_2020 전국 나사렛 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.735882
/app/archive/역사기록/2010/20190624_2019 전국 대학생 여름수련회/metadata_20190624_2019 전국 대학생 여름수련회.json,metadata_20190624_2019 전국 대학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,HTTP 500: Internal Server Error,2025-12-10T07:13:32.824115
